id	filename	md5	size	state
a7629665-cecb-46cd-acc7-a4fecee2ee5c	8dc28bdf-57a2-4da4-9da8-db322cc77825.rna_seq.augmented_star_gene_counts.tsv	501e54a079923e718c2a60aa7a92c3d2	4240432	released
fbfcb42c-bf3b-4b4e-95f9-a4f171593c2e	21cc2b8f-d7bd-4502-a05a-76c589edc824.rna_seq.augmented_star_gene_counts.tsv	050587f71ba4560591db5b36a10b0d65	4220315	released
5b320e09-db0d-4323-866f-f7338be11057	04a99183-5548-4712-94ea-f965dff6c62a.rna_seq.augmented_star_gene_counts.tsv	b4e98b666748d8514b250a0e3edb950a	4234398	released
99d3ab86-3688-4b05-8e86-f71b8dae82a5	1bfca4b3-b235-4607-8976-7c5ba24edbdc.rna_seq.augmented_star_gene_counts.tsv	6ec011cdbe2846ed335c08938941b3b7	4210961	released
ee7989cc-eaa0-421f-b022-2d7a79d6ba19	d48cce53-cf53-40f9-bd07-8c8d523f7e29.rna_seq.augmented_star_gene_counts.tsv	f1c2176d10fa25dc717e1edc5d5f673e	4236526	released
aee5e9c4-1e17-4504-ad75-11e9e1b6291d	1047bb4b-a6f2-4827-84c1-f3d4f08363d2.rna_seq.augmented_star_gene_counts.tsv	5d02e903d1f87e090783069ec9106ccd	4231885	released
d9c44441-5f47-4532-8ac1-8a0a7a59a6f0	7835cada-4a04-42d0-bed4-e8af440b5913.rna_seq.augmented_star_gene_counts.tsv	6ce22cfe5cf9e94c9bc397722934ac9a	4229713	released
36e997cb-1693-4e63-be22-6e7350063a8a	8917da48-aad6-4470-8004-dfbc385943dc.rna_seq.augmented_star_gene_counts.tsv	4c3fb4100a1b638f802c9d215455c4c3	4236471	released
50b28db5-dea0-4473-a685-9cc8f0d01393	ff342203-9bdd-4ffb-a429-d90729509526.rna_seq.augmented_star_gene_counts.tsv	caea448b4705074fb93efa209044db8f	4235928	released
596ea878-b299-4627-9b28-4bdb9390808a	0c5d2a88-e259-4aec-a5a6-1ba6bf32fee1.rna_seq.augmented_star_gene_counts.tsv	41c630644406b9ea960dfca07b7025b6	4234824	released
04718073-bf30-4dd6-80ff-7bdc65e36b1b	739cdfeb-1a1a-46c7-9084-e88cc1571a37.rna_seq.augmented_star_gene_counts.tsv	c49c6eca7982fce743394b0d671cf0a4	4204207	released
d29f4199-cdfd-4957-ae98-73639a9c6079	f1e124c2-9efe-46b4-a0d4-60e8d0b0d197.rna_seq.augmented_star_gene_counts.tsv	e71f0e14fbde455bc4af9288d19881d9	4234331	released
cc66174f-3da1-411c-ba1e-710c09193d89	9a10bbc3-ef58-4ae4-acf7-e2975cdcf2c4.rna_seq.augmented_star_gene_counts.tsv	cb8af5bead67f1f7c8d475ebec16963b	4234227	released
aa0d566b-820e-4635-83a5-b601605c67c0	ac822469-3c05-4d2b-8177-b0adaab8e4ce.rna_seq.augmented_star_gene_counts.tsv	0ef9218143f69f6b72ed9791f89c1847	4207181	released
7b2c9ad5-2011-4421-b1f8-1f4294933c14	f3b09032-c8de-4d3b-af0b-ef544bee3ea2.rna_seq.augmented_star_gene_counts.tsv	5961b5e0a86d1ad45e3cb96ec1a2b88c	4208659	released
fcae6b29-179e-4cca-9f9e-d367396ca745	7afd657d-ef98-4df3-b25a-87528926ed29.rna_seq.augmented_star_gene_counts.tsv	63d99a5ce06809c01fcaea2bd8ae05a0	4228276	released
b6163fed-02fb-4d9d-a7d0-f8f856632472	14c796fb-4d97-4a9a-bf55-d2f4e74f3792.rna_seq.augmented_star_gene_counts.tsv	784999929c3a086c72233d8250c0d408	4234544	released
a74a3d52-1922-4f98-a412-fc377c5a8a64	7a775167-1375-4881-9e74-3ec42b80738a.rna_seq.augmented_star_gene_counts.tsv	e093e9bd1ea6e4d78f2891708e407112	4251347	released
5e5ad3a6-d307-48ad-aee5-3d8ce077c654	e5d85fc1-3b6f-45ec-8e5c-be5e687e74fc.rna_seq.augmented_star_gene_counts.tsv	0c902c71f087631d07cd33a16658da21	4221174	released
d227f99d-c64d-4f65-8939-46134b7b01f2	2ce6dfe3-d7ee-4b2c-8a07-5ee2c0a302f6.rna_seq.augmented_star_gene_counts.tsv	7355d5bf7d9cd930386891d4b800d857	4232576	released
35eab469-4215-4d0c-8eef-590eea6b99f3	334e28c7-be34-4ce3-adc7-23fada434b82.rna_seq.augmented_star_gene_counts.tsv	922e95e280466022b6b5cd57e07c7788	4229268	released
e35a7030-03d2-43d0-88c9-7b800fd77960	7c223801-8a11-4123-9658-f0d24a634faf.rna_seq.augmented_star_gene_counts.tsv	41e0a605eb42a32fd10a048b98578f56	4226692	released
1fd94911-aa53-4a14-b02e-09f8a7fc80f9	5b18aa68-9eaa-4431-930c-94adffacd825.rna_seq.augmented_star_gene_counts.tsv	07c4ea9723dc4a625be5a39ceb72e2d1	4228212	released
0f68cfdc-4abc-486b-938d-a7bea44b5c6c	986d87d1-0f27-4833-8be7-31678e0255b5.rna_seq.augmented_star_gene_counts.tsv	10ec3481e259b32011a5d84322de9eba	4240736	released
af5a4077-9da6-427b-bb77-0e236c7d9b40	4dc65e7a-1fe8-4205-a932-3681237ad5f7.rna_seq.augmented_star_gene_counts.tsv	af4be857a1a5b105f646eb2815ed8c1d	4217097	released
ce2c9824-5cc3-4dfe-95b6-b277c1f5eecc	186b06a9-0b6c-48fe-83fa-451514703728.rna_seq.augmented_star_gene_counts.tsv	39aed1e15a8553b0a1b7bcac10c7b73d	4247846	released
163b7999-0fdc-4228-bf96-dd86386eceae	04d8f7fc-783b-4c42-89cc-35d603174e5b.rna_seq.augmented_star_gene_counts.tsv	bb3d474bd0d29f3d51f3b3eb34e31ad5	4244354	released
74a1329d-fc4f-4d97-971b-a4019dedc4ef	ae38f9ed-a0a0-4c42-a230-6dba9f885b56.rna_seq.augmented_star_gene_counts.tsv	507f08537308e3b4f666c08c88e474e2	4235272	released
60c572ff-c958-4b3e-b291-33815054310a	7488ca6f-55a3-4590-9273-b65031b32107.rna_seq.augmented_star_gene_counts.tsv	865ca811af9aa96d7ce411f304b6835a	4227247	released
2e9d125a-e53a-4914-8290-be4c06064b5b	814e81ff-bb80-4c3c-bd94-d86c89de9a36.rna_seq.augmented_star_gene_counts.tsv	3f73cbddbbb8b951767f6bd3a7e51fb9	4205216	released
f24cdde4-9bd2-4cd8-ab7f-7d20776f063e	e453ca55-fabb-4b24-87b9-364dae2beda9.rna_seq.augmented_star_gene_counts.tsv	427cd8e1610c82a3b0fcfc44c0b72aee	4245631	released
a23746ae-2336-482d-bf2f-b349f6ec3a1b	d046d425-429e-4ad7-8256-c76904dd7550.rna_seq.augmented_star_gene_counts.tsv	fc25d267f6894f2c9d7e0d1264742570	4212289	released
dbdfa7b2-63a5-4372-9e72-1fbb5ef28552	36aceccf-073c-4c82-88b2-b224037220eb.rna_seq.augmented_star_gene_counts.tsv	47f2550a28bb31a4e50a55a1e058337f	4199045	released
e0054994-65a1-4fd9-930d-c2d199a64d8b	9f45382d-2168-4493-b0dc-3348a3526cb7.rna_seq.augmented_star_gene_counts.tsv	45ef9f64b7d2a44406332e9ff6e1e71b	4217409	released
7df48002-80ce-4998-b9ed-3d9153f41fce	b81e5c07-2354-4d55-bca3-b76b7d729bef.rna_seq.augmented_star_gene_counts.tsv	c53a8f9eaca74ca9ed5879f59d4f98d1	4241138	released
6b0b8f21-2dbe-4a36-92a8-5ecace236366	2c20375f-8a54-4f45-a3bf-3cf63c44c678.rna_seq.augmented_star_gene_counts.tsv	0ca274ecb2a2ef7a991c0f28c2701388	4235036	released
1b3c069d-4c53-4fac-b78f-d14d976c696c	fc109d68-5678-4ba3-b531-3b1e36caf641.rna_seq.augmented_star_gene_counts.tsv	22057818d326228df5edc491682be900	4224178	released
5a8823db-2eb0-4c54-a7f2-21809a2c5406	c0257b31-5e75-4421-a975-23fed1b45fcf.rna_seq.augmented_star_gene_counts.tsv	2106caf718017d306f967a8614d61b8b	4229326	released
f46e4213-c825-45d1-953f-b9d4178ca00f	6dca27d6-5a08-457c-84b3-8fe9e51cf965.rna_seq.augmented_star_gene_counts.tsv	ae81d417204db19d8a3624c598226e57	4217405	released
d2c3b0e8-7297-44f4-8f00-045d6d7c9978	31c76b3c-7a94-4f7e-9fb8-774fc30ffa97.rna_seq.augmented_star_gene_counts.tsv	d3e9ebceeb4c678fca7648f6872d962f	4230527	released
2b03273b-6875-4e16-84a3-1c76c9000111	4b5d59e1-12d8-49b9-8b32-32401179ab0c.rna_seq.augmented_star_gene_counts.tsv	2c74cf8d7b261bb2d74adc8725def338	4227241	released
ac5272a4-16fa-415a-882e-bfeb8d129fd0	800dfa92-b17f-42b9-9cc2-6c3e25ef18e0.rna_seq.augmented_star_gene_counts.tsv	a047773680fd4f850e04f712d475c432	4229276	released
6434bf2d-17ed-4a0e-98f6-f9c68063c37c	619e2d27-3f92-458c-893e-72c09091c835.rna_seq.augmented_star_gene_counts.tsv	ac29f9e81d70c3e734d6c2ddb765fd02	4212472	released
d3802acd-09fc-4027-ac38-441f93cb5d89	7bf54375-31b5-444c-9556-667b35881a64.rna_seq.augmented_star_gene_counts.tsv	9b14abbc416dc56280f9694637c6cfb6	4217571	released
2ac6cf84-8996-435e-b20c-5160759510f5	0843782e-4e9d-49d4-a61d-396b34532e29.rna_seq.augmented_star_gene_counts.tsv	43b5f87016a90fc95fd35cbffcc8fe3a	4228169	released
ef6ef938-aa8e-4503-af4a-68a424031407	d4e5771d-0dcd-43d3-80d5-d03db29935e2.rna_seq.augmented_star_gene_counts.tsv	1707642883bc083c30956b2a072121ce	4228228	released
231ed20f-c402-4bf0-ab78-631aaaeaa83c	8ed4d0ab-b30d-4775-a533-18fac1a0db86.rna_seq.augmented_star_gene_counts.tsv	6fc10e41c563f85d9b64b75b4d3a2499	4227916	released
5ed9cb54-daac-42ec-848a-b79fdabfebab	2b7a3587-46eb-462b-80a8-3db22b046e06.rna_seq.augmented_star_gene_counts.tsv	f14f15fd76e074df53fc80849a71fe97	4240191	released
61cc9cd3-a4a4-4545-ad32-dfacbb4f6c1a	eabbd6d6-b7d8-4f40-880f-c56d74e63a70.rna_seq.augmented_star_gene_counts.tsv	fa2124752595431f737d69d2101d2ebe	4235789	released
dbb26152-2606-4147-a478-4b775d91617a	c4737715-f0b7-4881-aeb9-9d7bf12debc9.rna_seq.augmented_star_gene_counts.tsv	e8d0ace5ec417e82c10884f72846242b	4255638	released
b11309f8-7133-43fe-adce-b3280603ba5e	73e3a938-af84-45fd-9ad0-8580175df4d1.rna_seq.augmented_star_gene_counts.tsv	c6b806ab9513ffc36db3b66e20941c19	4227299	released
7a5541a7-a3d8-4121-b46d-fde1705e83e0	58ae7d19-98e0-41fc-a4fe-39fc765976cb.rna_seq.augmented_star_gene_counts.tsv	a5af124c128b4b938303b52aae69e2c8	4223412	released
b69c2c4b-59c7-46b8-8d79-4023081b5d45	388d5011-2e27-49b2-82da-0790335f65b9.rna_seq.augmented_star_gene_counts.tsv	abceaa8276f7641fda56de507e685ee9	4224626	released
52762c0c-dfe4-478b-918e-71669ea7821f	f8b95882-7896-408b-8fee-d4940d643f2a.rna_seq.augmented_star_gene_counts.tsv	c1de57bb359b57c46851fe86b1c3e2a3	4206642	released
98ff8cf4-cfe1-41d0-9731-4b6feed6e2a1	3517f2fa-7358-46b9-9afb-32ee1d7ae38b.rna_seq.augmented_star_gene_counts.tsv	d7b8c83f4de19cac4144dba0dd0bc1a2	4194935	released
dbaf13d5-6c67-4fd9-ac8c-0f1cde0100d4	f7c8310e-cbb3-419a-aa2d-21bcd01b4111.rna_seq.augmented_star_gene_counts.tsv	8fd6e6cbe9779f11b13b502e6db61f4d	4217753	released
2be4c37f-86c3-4ccd-8289-564c79514946	99e2a1c6-2c15-48c7-a5d7-df69f61735b0.rna_seq.augmented_star_gene_counts.tsv	81c426fec78151fcb7748bdee6c25c17	4232243	released
e98f7b30-a172-4c7f-84b3-aa74ac7d7816	4a767988-9c66-4e0a-975f-45ee54e596a9.rna_seq.augmented_star_gene_counts.tsv	009f6e49df4ca965ef33e3528353b16c	4219771	released
58650dcf-111c-41e4-a3aa-7a57cbc45a30	e48cd0ce-4cef-471d-b543-3c2b6022bb26.rna_seq.augmented_star_gene_counts.tsv	eed91bca7daf48ed0e11943842dcc4f2	4226150	released
8333dc8c-bcc3-4153-89b7-fd38972f21d8	ffffa7b7-e939-473b-a7da-fdb69f88df55.rna_seq.augmented_star_gene_counts.tsv	ca721b6d24b80584b7e25f96a91d8cf7	4221151	released
a9955630-ea25-449e-9053-80fc4bccfc59	453b8fcd-10ba-4ff4-8c58-2c43a93f5852.rna_seq.augmented_star_gene_counts.tsv	6cc9a0c2798ec48b0b3534b0cdae723c	4239333	released
8a43b118-08dd-4b7f-991e-1d7f3da316fc	b7c43b1e-7d86-42ed-b1a7-9ffc2df5684d.rna_seq.augmented_star_gene_counts.tsv	aa7bd4a6329eac1eb7efc01fe5c97bd0	4207661	released
d81bafb5-be2c-4005-a189-8b0f4b98f1a6	e3c51e59-d9ff-425c-ade2-2a396333826a.rna_seq.augmented_star_gene_counts.tsv	76554e7b1168986bba1de4a7932f592a	4223462	released
7858e078-ddc5-4c9f-b091-8bf277d1ba14	004f3078-9fab-4503-a769-1624e3041ffb.rna_seq.augmented_star_gene_counts.tsv	326e4f22da5d3bf12a70a36a42e693d0	4222421	released
b0d5de7a-8886-4849-838e-6c0ab60aff98	9591f58e-e6b6-4cac-9b73-4f934c6fd601.rna_seq.augmented_star_gene_counts.tsv	00f2c8e00324ec28741bd020353c5e3c	4209952	released
23d71e94-e36e-419a-b4bd-ae3617650bde	669d674e-ba80-4ed7-8c7f-0d784b191cce.rna_seq.augmented_star_gene_counts.tsv	0252ef1cda12f17a715b358b20ce6c8b	4227138	released
456eac64-26b1-47b1-a892-f578eb1282b8	fb3f1c9e-ebba-4a63-a830-6bfd0ffb5ad5.rna_seq.augmented_star_gene_counts.tsv	dc027bccb9664daedd74a720daecfed6	4231670	released
98267509-35d9-41d6-bb70-9e1bd8ac171c	1dc4ec66-1cba-4d55-bda9-3553c03300c2.rna_seq.augmented_star_gene_counts.tsv	2c5d5ef7fca920035e8f83a12b3880e7	4196183	released
886ff706-1963-49f0-8e69-76cca9f51004	fec33dab-c9c1-4f6e-bba2-e75b0c6902fc.rna_seq.augmented_star_gene_counts.tsv	cbe5fd2d899caedc7a223f9e75fe4d11	4223266	released
de71bae1-1fc2-458d-a520-14f33cb3ca1a	ab031d96-8271-4682-9273-f9e05c88abe4.rna_seq.augmented_star_gene_counts.tsv	cd0fdf510644f3e14ae17f7ddfe74e08	4225202	released
e772bb71-9cc8-40ee-992f-45704d24330a	d838610b-badb-407b-b65b-22abf5fc0997.rna_seq.augmented_star_gene_counts.tsv	f54a0629fb01a1c7a285255f0af34d80	4250396	released
c5326f33-e66a-4d5e-be20-3e6543e1ec2e	878b733a-7c9c-4d43-8b17-69d35132c991.rna_seq.augmented_star_gene_counts.tsv	3a8fe7be700e92377af884d5bed86fc0	4239478	released
f0880f08-8c64-4597-b38f-592f0bb6d546	50133af6-8c58-4d49-bc62-aae939ec9eb6.rna_seq.augmented_star_gene_counts.tsv	fd568a83da8e2902e2f89f02d458604b	4213376	released
06e55fe2-4707-4a5f-ab2d-04244ca377bb	d4c1b368-0f04-4478-9411-36dd27a7e5d8.rna_seq.augmented_star_gene_counts.tsv	cb8a4bc69d6b74d257b247712db97c4a	4232458	released
f204d428-2335-409f-85f2-7c1932b686b2	c6a2cce1-6820-40d8-989e-c49f01947850.rna_seq.augmented_star_gene_counts.tsv	f732d0cafcc45d302f2a59803dfe8354	4245638	released
adf0818a-54fa-41a2-aae3-7918e888a6f8	ecff2531-9355-4921-953a-e8e3af839f29.rna_seq.augmented_star_gene_counts.tsv	4be0d56754d0794ef0f5060a9628a5f2	4229508	released
cece1b42-5e9d-495b-ab5f-6b706cb98914	f424d1ec-606d-459b-9d35-8f2ec8762cbe.rna_seq.augmented_star_gene_counts.tsv	129bfb98ca458c6a96fd12031c3bb9dc	4214334	released
5468a115-a47b-4595-8406-5e4a1244725b	65fbcad0-b1ed-4d93-bc28-e59d48326a37.rna_seq.augmented_star_gene_counts.tsv	bbac1813cf9d10b8e3676a4f2f93385d	4206162	released
800ce449-bf7f-49e5-a427-a97feeb1fe60	638c30b9-f14f-41b9-a59d-e329745d4b17.rna_seq.augmented_star_gene_counts.tsv	617443ba7a33fc6b5efe8537c9930158	4242523	released
d712c98d-2d31-47b1-936e-0a061cef2a52	3b6e4562-2560-4360-842c-45f3c50734de.rna_seq.augmented_star_gene_counts.tsv	70fd7588cf7ce189c80df7b2b3b74661	4226366	released
b2a2fc68-696d-4408-b183-f29343d44975	b7526747-cdd8-4bf5-9870-02bc8ab9da81.rna_seq.augmented_star_gene_counts.tsv	f9e993f14e2ff4e7ee116c07a3d1947e	4230607	released
ebbc8d10-625b-4d9d-904f-6b0f4d2b557d	0332b50e-e4f0-4903-b905-60c060d63ef8.rna_seq.augmented_star_gene_counts.tsv	291e44d528b88a6fe525520d121bec4e	4200448	released
6b23cf36-715e-48e0-927b-cf305e1bfa3f	9e4b8cd8-ac3b-47cc-84fc-a7b26d8f9308.rna_seq.augmented_star_gene_counts.tsv	a9011df6d691c9629855a11d4668beea	4222939	released
83ca8e10-2b40-4032-9603-e52af8e06cf7	047084d3-1ac6-45dd-a371-bd04996aea73.rna_seq.augmented_star_gene_counts.tsv	1d453172d5b2db006eeb545b8abdf742	4221214	released
ccb06510-ffe9-4d8a-8888-17dae9eddbb8	00ed03d0-75e0-4821-b4c1-d78daf32ad30.rna_seq.augmented_star_gene_counts.tsv	d43f7ff97f6c2260f68038d17aa34c21	4225487	released
f3323bec-8ef2-4217-925b-93daf63dff98	6b7f141d-6658-4954-9b5a-6aef30173db0.rna_seq.augmented_star_gene_counts.tsv	34ac23235715e48b139a3df53451478e	4233933	released
5541efd5-c7a8-4d39-9197-b70cf10c9cea	86127916-b293-4b95-ae30-99e5ba71f7fa.rna_seq.augmented_star_gene_counts.tsv	74b6bef29c83dfce2ddd896846111b60	4177800	released
8990d110-1d37-40cd-946a-2c8c25200a4d	e367943d-5036-4516-a59c-95eb9a48bacb.rna_seq.augmented_star_gene_counts.tsv	59bb8acb453ff0bdf387ffe861074563	4241265	released
13944a3c-0bd9-478b-b646-06d1920f0fd6	4b4b9132-280d-4d41-9375-d75888846cce.rna_seq.augmented_star_gene_counts.tsv	a2270e9ac170a62d5e928a558740a571	4203003	released
bd6f754f-3f39-4ab8-b32e-d6576382617f	b6bdaeea-e235-4015-a97a-df22afbf85f7.rna_seq.augmented_star_gene_counts.tsv	dd30c46164489879d454653af01caf21	4229823	released
d6b4ff06-7055-4479-ae4c-56ddd3daa130	4129e7a2-5f1f-412a-adb8-0f89dc2ad1d2.rna_seq.augmented_star_gene_counts.tsv	2c40fd350b5164fdb6b5fd7e75fa5acf	4224418	released
cb5b5751-dc39-42ab-96fa-dc56b5d0eb87	b99591eb-7784-4adf-b2fa-1493398e0a4a.rna_seq.augmented_star_gene_counts.tsv	9193b874e472666ef1ad156e1ff9ad07	4195918	released
d44a9dec-75d2-481d-ac92-79b43db49bad	cebb1c39-7b43-47e5-aa89-60f018d473a1.rna_seq.augmented_star_gene_counts.tsv	d5cbbc622e9168205604133deb810c95	4246928	released
1e12b396-d609-46cc-a5f6-49714e82689a	eee28603-f96f-47c5-acc4-b892dabd3611.rna_seq.augmented_star_gene_counts.tsv	64b0b949617fb5658304a7d238a06a6c	4225472	released
e150e4ee-37c8-4ae1-ba5a-dcf83e08bf54	1f795f9c-654a-4a4a-9b86-08c2a908fa5a.rna_seq.augmented_star_gene_counts.tsv	4ec13d98265a46e6f245e85fd333c2f1	4211414	released
330ea4f7-d013-4fc9-a81e-55b40fa09158	1c1cbaae-6b8b-4351-8690-65934107df3c.rna_seq.augmented_star_gene_counts.tsv	a2ee974f56fe3403d7460ff7a7db542e	4222388	released
10e6418e-177b-401a-aef6-6027e93cc578	4395d11f-c399-4755-8cc1-bd43bd5a8e29.rna_seq.augmented_star_gene_counts.tsv	11e7a7f72aa5b4eca9cb4d5cb3b1a4e2	4213256	released
bbd18a67-7f87-422e-acd6-a456701b56c1	537aa420-006a-4eda-9af7-ba1af4ef5138.rna_seq.augmented_star_gene_counts.tsv	7c18859f03e7d086b3aab0e0e46ea7d8	4210626	released
4c32902f-2524-4f84-a061-72d83d798564	633adc3c-31ab-4588-b469-090e1442117d.rna_seq.augmented_star_gene_counts.tsv	37835504e758b13fe37515c3715bc858	4227408	released
1c870a6a-9c90-4fe5-8f68-35ac7e8506f1	b64598e5-b8fc-4de1-8c6d-7418e867f0d3.rna_seq.augmented_star_gene_counts.tsv	eeec17ffd158627711409cddf4b4b86f	4234550	released
dee27d65-9700-4d94-bd5d-8d67a34747a0	8d272434-7ba5-4287-9f1f-f4fac4e1fc7b.rna_seq.augmented_star_gene_counts.tsv	acede3c0daf3c1837d7eb8602f514417	4237827	released
20370fc4-779b-4e9a-a329-e53675c006d0	3a00daa3-c93e-4f8e-817f-e822847d1d3e.rna_seq.augmented_star_gene_counts.tsv	095102ea3b2a743e5f02b606080115c4	4238346	released
368ea45f-8ee8-4e72-98fe-44d565cc304d	e8d7b137-486c-4568-a596-4d85972784ec.rna_seq.augmented_star_gene_counts.tsv	09a0178f3cfbd2a140ce4c8c1f42bfcd	4241244	released
66d59743-a457-426c-b946-2e690c3f6323	5ca8827e-645e-4930-b77a-ce08cb74a4fb.rna_seq.augmented_star_gene_counts.tsv	f70f0f040fba609dc5a22010343ed679	4225182	released
334ed773-1389-4c98-ad1b-b87a54743ad2	1a1c36d6-99b6-4e57-84ac-c2759d87e543.rna_seq.augmented_star_gene_counts.tsv	da719b3284b890eec8fcd64eacb5e2a4	4229525	released
03458b42-28ae-4173-aea8-bb16bb3ec9e8	0180c4d2-f78f-4bc7-8874-6b57b32882df.rna_seq.augmented_star_gene_counts.tsv	f6867beac5b6a05b1b8f019722faf17d	4222591	released
14ca64b4-55eb-4ad5-bef2-86fd57782c1e	475d0f22-442e-4552-8449-549a3f6d5802.rna_seq.augmented_star_gene_counts.tsv	86d2630f0bc059e62251b4e8b5302175	4226422	released
9277578a-685a-4058-b3cc-67465c107350	fb5278f3-43fc-4b8f-84ff-b928c70f0f6e.rna_seq.augmented_star_gene_counts.tsv	3129f811bbd5d577e1979fc202cf7d6c	4235525	released
7cd41203-60da-4510-a399-5b90ba320d84	83a7a62f-7bba-498f-979a-c10b43aeada0.rna_seq.augmented_star_gene_counts.tsv	8582cd5df2f879ce5fabfc01472c39f3	4234470	released
554e43bc-fcb7-498f-a296-2f414797563f	b36adfc2-1c03-4cce-b575-af45bab04489.rna_seq.augmented_star_gene_counts.tsv	f92ac9e62e496f7fc6115629852a2092	4257111	released
83aea81a-58d9-48cc-b8b3-98412fa12d3a	8369ba66-e7c0-4340-b7f7-8065342f5c3a.rna_seq.augmented_star_gene_counts.tsv	82ee063d60c10d8d2959565f511fa5f2	4214076	released
62ffd8c5-bee5-4745-ab71-939d84c36891	c398da46-fe84-4456-8478-8a7d7191f55c.rna_seq.augmented_star_gene_counts.tsv	c2469695b2ef7e823f2b2aade1f18a14	4235654	released
d3767c7d-e8b2-44cd-9584-fe952e2af87d	0c746b58-4057-4955-b496-022dbc9feda5.rna_seq.augmented_star_gene_counts.tsv	2e2656054a424f012cb0c5d2c0889262	4195941	released
cb81f786-060e-4886-b3dc-e579471beac3	bf443c60-2030-4d26-b432-6cc36589eb94.rna_seq.augmented_star_gene_counts.tsv	1a6eadaa28df7fe8bc0da7ff689f50dc	4250141	released
f9341f18-8b4e-4512-80c3-ddea8b67880f	75b1db20-a9c4-42f1-936a-4117c60d0429.rna_seq.augmented_star_gene_counts.tsv	4c0a4d8ff3e4b60fa250904b570f15f5	4230127	released
73c212f3-bd9c-46c0-bbc7-59dc00aa8951	90d4b245-231c-4d60-bbab-eb52f72b0ee6.rna_seq.augmented_star_gene_counts.tsv	b457836f83efbf68e8026a859addf15b	4244124	released
b8a23ff9-08c0-4def-91b1-4c30f3992aaf	79aac4b4-e67a-453a-a0e7-6333d74b8f9f.rna_seq.augmented_star_gene_counts.tsv	ba3bd2aa0228e05ab600fbeaa8b87823	4213701	released
7ac513ca-d5c4-42fb-82cc-d8047ae24010	966df743-4cdb-4e96-92bb-a5efab51b2a5.rna_seq.augmented_star_gene_counts.tsv	0c3ea4a6b21af4701dc1fe7dacacf095	4253034	released
fd1bab15-ea84-4e9f-bafd-9cd9b42be4b1	00bbd6d7-6205-4d14-a4d4-1eea5b252487.rna_seq.augmented_star_gene_counts.tsv	6c24fe36b7f98f2d3e17dedd7dad2086	4233524	released
595088de-5970-43f4-a1dc-3e3310a96a8d	200bfb25-663b-4216-be51-bafaea7c5d4a.rna_seq.augmented_star_gene_counts.tsv	36a310b082d27a1f421ab51357bab030	4235502	released
a0e68d0a-51ff-4b2b-a9b6-499f26651bc7	c7522bbe-48b8-4338-b36e-564021353f00.rna_seq.augmented_star_gene_counts.tsv	8bc65211e58780883a464ea17b1bd2ff	4205203	released
3b334940-ae6f-4917-b366-1be2bfd1cba5	a6c4b0ef-f291-48bc-b79f-a21bf9c12d12.rna_seq.augmented_star_gene_counts.tsv	811caa41ace784ba2d9e2d310d3e93c0	4222856	released
6d449021-2f48-4ef1-af47-edd67f5ee189	c47d3ebb-cebf-4227-9143-72824a5315af.rna_seq.augmented_star_gene_counts.tsv	af451ffb863270841e8049843e986c82	4223651	released
